吉林酒店,#genre#
旅游卫视,http://36.36.200.198:44330/tsfile/live/0114_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://36.36.200.198:44330/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://36.36.200.198:44330/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
澳亚卫视,http://36.36.200.198:44330/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://36.36.200.198:44330/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://36.36.200.198:44330/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0


CCTV-1 综合,http://116.77.38.138:44330/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-2 财经,http://116.77.38.138:44330/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-3 综艺,http://116.77.38.138:44330/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-4 国际,http://116.77.38.138:44330/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-5 体育,http://116.77.38.138:44330/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-5+ 体育赛事,http://116.77.38.138:44330/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-6 电影,http://116.77.38.138:44330/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-7 国防军事,http://116.77.38.138:44330/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-8 电视剧,http://116.77.38.138:44330/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-9 纪录,http://116.77.38.138:44330/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-10 科教,http://116.77.38.138:44330/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-11 戏曲,http://116.77.38.138:44330/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-12 社会与法,http://116.77.38.138:44330/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-13 新闻,http://116.77.38.138:44330/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-14 少儿,http://116.77.38.138:44330/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-15 音乐,http://116.77.38.138:44330/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://116.77.38.138:44330/tsfile/live/1011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-16 奥林匹克,http://116.77.38.138:44330/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
深圳少儿,http://116.77.38.138:44330/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
深圳电视剧,http://116.77.38.138:44330/tsfile/live/1016_1.m3u8?key=txiptv&playlive=0&authid=0
深圳体育健康,http://116.77.38.138:44330/tsfile/live/1017_1.m3u8?key=txiptv&playlive=0&authid=0
天威TVG,http://116.77.38.138:44330/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0
深圳财经生活,http://116.77.38.138:44330/tsfile/live/1004_1.m3u8?key=txiptv&playlive=0&authid=0
嘉佳卡通,http://116.77.38.138:44330/tsfile/live/1012_1.m3u8?key=txiptv&playlive=0&authid=0
翡翠台,http://116.77.38.138:44330/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0
明珠台,http://116.77.38.138:44330/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0
凤凰中文,http://116.77.38.138:44330/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://116.77.38.138:44330/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
广东体育,http://116.77.38.138:44330/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
广东公共,http://116.77.38.138:44330/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0
广东新闻,http://116.77.38.138:44330/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
南方卫视,http://116.77.38.138:44330/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://116.77.38.138:44330/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://116.77.38.138:44330/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://116.77.38.138:44330/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://116.77.38.138:44330/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
上海卫视,http://116.77.38.138:44330/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://116.77.38.138:44330/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://116.77.38.138:44330/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://116.77.38.138:44330/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://116.77.38.138:44330/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://116.77.38.138:44330/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://116.77.38.138:44330/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
星空卫视,http://116.77.38.138:44330/tsfile/live/1014_1.m3u8?key=txiptv&playlive=0&authid=0
海南卫视,http://116.77.38.138:44330/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://116.77.38.138:44330/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://116.77.38.138:44330/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://116.77.38.138:44330/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://116.77.38.138:44330/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://116.77.38.138:44330/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://116.77.38.138:44330/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0

淘电影,http://123.118.57.98:39901/tsfile/live/1007_1.m3u8
BRTV影视,http://123.118.57.98:39901/tsfile/live/0019_1.m3u8
BRTV新闻,http://123.118.57.98:39901/tsfile/live/1004_1.m3u8
BRTV体育,http://123.118.57.98:39901/tsfile/live/1005_1.m3u8
BRTV卡酷少儿,http://123.118.57.98:39901/tsfile/live/1013_1.m3u8
BRTV北京卫视,http://123.118.57.98:39901/tsfile/live/0016_1.m3u8
BRTV文艺,http://123.118.57.98:39901/tsfile/live/0017_1.m3u8
BRTV科教,http://123.118.57.98:39901/tsfile/live/0018_1.m3u8
BRTV财经,http://123.118.57.98:39901/tsfile/live/1001_1.m3u8
BRTV生活,http://123.118.57.98:39901/tsfile/live/1003_1.m3u8

湖南联通酒店,#genre#
CCTV-1 综合,http://8.07456.me:24901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2 财经,http://8.07456.me:24901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3 综艺,http://8.07456.me:24901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4 中文国际,http://8.07456.me:24901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5 体育,http://8.07456.me:24901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6 电影,http://8.07456.me:24901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7 国防军事,http://8.07456.me:24901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8 电视剧,http://8.07456.me:24901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9 纪录,http://8.07456.me:24901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10 科教,http://8.07456.me:24901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11 戏曲,http://8.07456.me:24901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12 社会与法,http://8.07456.me:24901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13 新闻,http://8.07456.me:24901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14 少儿,http://8.07456.me:24901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15 音乐,http://8.07456.me:24901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17 农业农村,http://8.07456.me:24901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
CCTN,http://8.07456.me:24901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
CETV2,http://8.07456.me:24901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视.,http://8.07456.me:24901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://8.07456.me:24901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://8.07456.me:24901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://8.07456.me:24901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://8.07456.me:24901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://8.07456.me:24901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://8.07456.me:24901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视.,http://8.07456.me:24901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视.,http://8.07456.me:24901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视.,http://8.07456.me:24901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://8.07456.me:24901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://8.07456.me:24901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://8.07456.me:24901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://8.07456.me:24901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://8.07456.me:24901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视.,http://8.07456.me:24901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://8.07456.me:24901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://8.07456.me:24901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://8.07456.me:24901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://8.07456.me:24901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://8.07456.me:24901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://8.07456.me:24901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://8.07456.me:24901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://8.07456.me:24901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://8.07456.me:24901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://8.07456.me:24901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://8.07456.me:24901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://8.07456.me:24901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://8.07456.me:24901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://8.07456.me:24901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://8.07456.me:24901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://8.07456.me:24901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电视剧,http://8.07456.me:24901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电影,http://8.07456.me:24901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://8.07456.me:24901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视,http://8.07456.me:24901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
湖南公共,http://8.07456.me:24901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://8.07456.me:24901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
湖南教育,http://8.07456.me:24901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
湖南国际,http://8.07456.me:24901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://8.07456.me:24901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://8.07456.me:24901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV足球,http://8.07456.me:24901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
长沙新闻,http://8.07456.me:24901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
长沙政法,http://8.07456.me:24901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
长沙文旅民生,http://8.07456.me:24901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
怀化新闻综合,http://8.07456.me:24901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
快乐垂钓,http://8.07456.me:24901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://8.07456.me:24901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1 综合,http://114.241.110.225:85/tsfile/live/1/1001_1.m3u8?key=txiptv
CCTV-2 财经,http://114.241.110.225:85/tsfile/live/2/1002_1.m3u8?key=txiptv
CCTV-3 综艺,http://114.241.110.225:85/tsfile/live/3/1003_1.m3u8?key=txiptv
CCTV-4 中文国际,http://114.241.110.225:85/tsfile/live/4/1004_1.m3u8?key=txiptv
CCTV-5 体育,http://114.241.110.225:85/tsfile/live/5/1005_1.m3u8?key=txiptv
CCTV-6 电影,http://114.241.110.225:85/tsfile/live/6/1006_1.m3u8?key=txiptv
CCTV-7 国防军事,http://114.241.110.225:85/tsfile/live/7/1007_1.m3u8?key=txiptv
CCTV-8 电视剧,http://114.241.110.225:85/tsfile/live/8/1008_1.m3u8?key=txiptv
CCTV-9 纪录,http://114.241.110.225:85/tsfile/live/9/1009_1.m3u8?key=txiptv
CCTV-10 科教,http://114.241.110.225:85/tsfile/live/10/1010_1.m3u8?key=txiptv
CCTV-11 戏曲,http://114.241.110.225:85/tsfile/live/11/1011_1.m3u8?key=txiptv
CCTV-12 社会与法,http://114.241.110.225:85/tsfile/live/12/1012_1.m3u8?key=txiptv
CCTV-13 新闻,http://114.241.110.225:85/tsfile/live/13/1013_1.m3u8?key=txiptv
CCTV-14 少儿,http://114.241.110.225:85/tsfile/live/14/1014_1.m3u8?key=txiptv
CCTV-15 音乐,http://114.241.110.225:85/tsfile/live/15/1015_1.m3u8?key=txiptv
BTV北京卫视,http://114.241.110.225:85/tsfile/live/16/1016_1.m3u8?key=txiptv
BTV文艺,http://114.241.110.225:85/tsfile/live/17/1017_1.m3u8?key=txiptv
BTV科教,http://114.241.110.225:85/tsfile/live/18/1018_1.m3u8?key=txiptv
BTV影视,http://114.241.110.225:85/tsfile/live/19/1019_1.m3u8?key=txiptv
BTV财经,http://114.241.110.225:85/tsfile/live/20/1020_1.m3u8?key=txiptv
4K超清,http://114.241.110.225:85/tsfile/live/21/1021_1.m3u8?key=txiptv
BTV生活,http://114.241.110.225:85/tsfile/live/22/1022_1.m3u8?key=txiptv
CCTV5+,http://114.241.110.225:85/tsfile/live/23/1023_1.m3u8?key=txiptv
BTV新闻,http://114.241.110.225:85/tsfile/live/24/1024_1.m3u8?key=txiptv
BTV体育,http://114.241.110.225:85/tsfile/live/25/1025_1.m3u8?key=txiptv
湖南卫视,http://114.241.110.225:85/tsfile/live/26/1026_1.m3u8?key=txiptv
浙江卫视,http://114.241.110.225:85/tsfile/live/27/1027_1.m3u8?key=txiptv
江苏卫视,http://114.241.110.225:85/tsfile/live/28/1028_1.m3u8?key=txiptv
安徽卫视,http://114.241.110.225:85/tsfile/live/29/1029_1.m3u8?key=txiptv
天津卫视,http://114.241.110.225:85/tsfile/live/30/1030_1.m3u8?key=txiptv
辽宁卫视,http://114.241.110.225:85/tsfile/live/31/1031_1.m3u8?key=txiptv
江苏卫视,http://114.241.110.225:85/tsfile/live/32/1032_1.m3u8?key=txiptv
云南卫视,http://114.241.110.225:85/tsfile/live/33/1033_1.m3u8?key=txiptv
河南卫视,http://114.241.110.225:85/tsfile/live/34/1034_1.m3u8?key=txiptv
黑龙江卫视,http://114.241.110.225:85/tsfile/live/35/1035_1.m3u8?key=txiptv
四川卫视,http://114.241.110.225:85/tsfile/live/36/1036_1.m3u8?key=txiptv
江西卫视,http://114.241.110.225:85/tsfile/live/37/1037_1.m3u8?key=txiptv
贵州卫视,http://114.241.110.225:85/tsfile/live/38/1038_1.m3u8?key=txiptv
深圳卫视,http://114.241.110.225:85/tsfile/live/39/1039_1.m3u8?key=txiptv
湖北卫视,http://114.241.110.225:85/tsfile/live/40/1040_1.m3u8?key=txiptv
东方卫视,http://114.241.110.225:85/tsfile/live/41/1041_1.m3u8?key=txiptv
重庆卫视,http://114.241.110.225:85/tsfile/live/42/1042_1.m3u8?key=txiptv
东南卫视,http://114.241.110.225:85/tsfile/live/43/1043_1.m3u8?key=txiptv
河北卫视,http://114.241.110.225:85/tsfile/live/44/1044_1.m3u8?key=txiptv
广东卫视,http://114.241.110.225:85/tsfile/live/45/1045_1.m3u8?key=txiptv
广西卫视,http://114.241.110.225:85/tsfile/live/46/1046_1.m3u8?key=txiptv
吉林卫视,http://114.241.110.225:85/tsfile/live/47/1047_1.m3u8?key=txiptv
陕西卫视,http://114.241.110.225:85/tsfile/live/48/1048_1.m3u8?key=txiptv
山西卫视,http://114.241.110.225:85/tsfile/live/49/1049_1.m3u8?key=txiptv
内蒙古卫视,http://114.241.110.225:85/tsfile/live/50/1050_1.m3u8?key=txiptv
青海卫视,http://114.241.110.225:85/tsfile/live/51/1051_1.m3u8?key=txiptv
宁夏卫视,http://114.241.110.225:85/tsfile/live/52/1052_1.m3u8?key=txiptv
西藏卫视,http://114.241.110.225:85/tsfile/live/53/1053_1.m3u8?key=txiptv
CCTV-1 综合,http://106.119.75.239:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2 财经,http://106.119.75.239:9901/tsfile/live/faacts/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3 综艺,http://106.119.75.239:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4 中文国际,http://106.119.75.239:9901/tsfile/live/faacts/1003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5 体育,http://106.119.75.239:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6 电影,http://106.119.75.239:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7 国防军事,http://106.119.75.239:9901/tsfile/live/faacts/1031_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8 电视剧,http://106.119.75.239:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9 纪录,http://106.119.75.239:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10 科教,http://106.119.75.239:9901/tsfile/live/faacts/1034_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11 戏曲,http://106.119.75.239:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12 社会与法,http://106.119.75.239:9901/tsfile/live/faacts/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13 新闻,http://106.119.75.239:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14 少儿,http://106.119.75.239:9901/tsfile/live/faacts/1038_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15 音乐,http://106.119.75.239:9901/tsfile/live/faacts/1039_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17 农业农村,http://106.119.75.239:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://106.119.75.239:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
河北经济,http://106.119.75.239:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河北都市,http://106.119.75.239:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
河北影视,http://106.119.75.239:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
河北少儿科教,http://106.119.75.239:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
河北公共,http://106.119.75.239:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
河北农民,http://106.119.75.239:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://106.119.75.239:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://106.119.75.239:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://106.119.75.239:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://106.119.75.239:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://106.119.75.239:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://106.119.75.239:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://106.119.75.239:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://106.119.75.239:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
梨园,http://106.119.75.239:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://106.119.75.239:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://106.119.75.239:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://106.119.75.239:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://106.119.75.239:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://106.119.75.239:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
卡通,http://106.119.75.239:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://106.119.75.239:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
山东教育,http://106.119.75.239:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://106.119.75.239:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://106.119.75.239:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://106.119.75.239:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
魏县电视台,http://106.119.75.239:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://106.119.75.239:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://106.119.75.239:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://106.119.75.239:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://106.119.75.239:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://106.119.75.239:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://106.119.75.239:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://106.119.75.239:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://106.119.75.239:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://106.119.75.239:9901/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://106.119.75.239:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://106.119.75.239:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://106.119.75.239:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://106.119.75.239:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://106.119.75.239:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV第一剧场,http://106.119.75.239:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
河北杂技,http://106.119.75.239:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
广东酒店,#genre#
BRTV卡酷少儿,http://113.95.133.149:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
BRTV卡酷少儿,http://119.140.58.107:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
BRTV卡酷少儿,http://120.196.235.42:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
BRTV卡酷少儿,http://120.198.95.220:9901/tsfile/live/1032_1.m3u8
BRTV卡酷少儿,http://120.238.94.10:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
BRTV卡酷少儿,http://183.237.95.108:9901/tsfile/live/1101_1.m3u8
BRTV卡酷少儿,http://218.13.170.98:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1 综合,http://116.21.25.217:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1 综合,http://116.77.33.196:44330/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-1 综合,http://116.77.33.98:44330/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-1 综合,http://119.140.58.107:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1 综合,http://120.196.235.42:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1 综合,http://120.196.235.42:9901/tsfile/live/1107_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1 综合,http://120.196.235.42:9901/tsfile/live/1111_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1 综合,http://120.198.95.220:9901/tsfile/live/1015_1.m3u8
CCTV-1 综合,http://163.142.186.48:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
